DIRECTOR_ID,DIRECTOR,AVG_SCORE
1005475,普雷迪拉格·安东尼耶维奇,8.0
1382356,史蒂夫·伦特,8.0
1389254,江爱群,8.0
1054406,埃里克·侯麦,7.9875
1018983,朱塞佩·托纳多雷,7.9799999999999995
1039218,吴贻弓,7.9750000000000005
1027946,尼基塔·米哈尔科夫,7.971428571428571
1165917,安迪·威尔逊,7.966666666666668
1037440,皮埃尔·埃泰,7.966666666666666
1049716,克里斯·哥伦布,7.966666666666666
1028088,米克洛斯·杨索,7.966666666666666
1041746,马克·桑德里奇,7.966666666666666
1047995,安东尼·明格拉,7.966666666666666
1000176,亚历杭德罗·阿梅纳瓦尔,7.966666666666666
1363602,安藤裕章,7.959999999999999
1000595,彼德·切尔瑟姆,7.95
1324596,秋昌旼,7.95
1303624,荣·伊斯特,7.95
1045689,妮娜·佩利,7.95
1321734,石田祐康,7.95
1319978,李焕庆,7.95
1019157,阿涅斯·瓦尔达,7.95
1048477,克萨韦·施瓦岑贝格尔,7.95
1274351,是枝裕和,7.95
1308560,埃里克斯·肯德里克,7.95
1316122,滝口禎一,7.95
1007155,德里克·贾曼,7.95
1028240,霍华德·齐耶夫,7.95
1019284,伊夫·罗贝尔,7.949999999999999
1054445,罗伯特·德尼罗,7.949999999999999
1291163,史蒂夫·马蒂诺,7.949999999999999
1005114,巴赫曼·戈巴迪,7.949999999999999
1316620,郝杰,7.949999999999999
1017986,尼克·卡萨维茨,7.949999999999999
1274324,菲利普·法拉多,7.949999999999999
1000561,罗伊·安德森,7.949999999999999
1314208,郑大圣,7.9375
1004765,艾伦·帕克,7.9375
1303018,星护,7.936842105263157
1045782,让·吉罗,7.933333333333334
1317274,黄东赫,7.933333333333334
1274887,石挥,7.933333333333334
1041006,吉姆·贾木许,7.933333333333334
1112026,阿基·考里斯马基,7.928571428571429
1025193,保罗·格林格拉斯,7.928571428571429
1050604,乔瑟琳·穆尔豪斯,7.925000000000001
1070989,理查德·布鲁克斯,7.925
1021831,谢添,7.925
1326708,渡边浩,7.925
1054423,北野武,7.925
1005229,敕使河原宏,7.925
1047977,罗伯特·布列松,7.92
1054413,费德里科·费里尼,7.918181818181818
1048426,胡金铨,7.909999999999999
1274468,武本康弘,7.900000000000001
1041675,安东尼·阿斯奎斯,7.900000000000001
1355827,沙昆·巴特拉,7.9
1309637,斯科特·Z·本恩斯,7.9
1274389,王朔,7.9
1275274,杜家毅,7.9
1355971,穆罕默德·萨伊德·哈尔布,7.9
1314186,陈家林,7.9
1292151,孙敏,7.9
1306040,成白烨,7.9
1275377,小松隆志,7.9
1289685,李光模,7.9
1289678,李宰汉,7.9
1293386,马修·奥卡拉汉,7.9
1294236,冯光远,7.9
1287928,格雷格·乔丹,7.9
1287667,盖·简金,7.9
1287044,乔治·黄,7.9
1358697,不思凡,7.9
1286798,Carole Holliday,7.9
1018431,阿南德·蒂瓦里,7.9
1286491,让·埃尔曼,7.9
1285913,安迪·汉密尔顿,7.9
1285310,琼·格勒兹,7.9
1356639,克里斯汀·丹米尔斯,7.9
1356638,弗兰克·叶根吉,7.9
1299509,布莱尔·特雷乌,7.9
1300268,马克·亨利·韦伯,7.9
1018821,贾思明·迪兹达尔,7.9
1355234,张淑芬,7.9
1292184,莱克茜·亚历山大,7.9
1275831,中村诚,7.9
1305036,彼得·福特,7.9
1355972,米哈尔·索查,7.9
1314313,李铉升,7.9
1344769,山口雅俊,7.9
1315328,儿玉兼嗣,7.9
1045328,大卫·哈特曼,7.9
1349641,蒂尼斯·艾葛温,7.9
1042767,蒂姆·克里克曼,7.9
1042179,乔·梅伊,7.9
1324043,大鹏,7.9
1041859,伊恩·夏普,7.9
1041573,川尻善昭,7.9
1324491,吴隽,7.9
1324651,王启民,7.9
1041288,吉恩·萨克斯,7.9
1038179,特德·怀尔德,7.9
1036595,杰罗恩·克拉比,7.9
1035824,村田实,7.9
1332224,乌妮·勒孔特,7.9
1033265,布兰特﹒席尔兹,7.9
1333362,孙敬,7.9
1346343,李荣宰,7.9
1336010,杰米·马格努斯·斯通,7.9
1337584,查亚诺普·布恩帕拉科布,7.9
1028168,卡罗尔·巴拉德,7.9
1027554,大卫·M·埃文斯,7.9
1026474,J·A·豪,7.9
1322314,梁治强,7.9
1046097,阿特·史蒂文斯,7.9
1315640,乔丹·斯科特,7.9
1350699,胡雄华,7.9
1315731,中村隆太郎,7.9
1019779,让·路易斯·波图塞利,7.9
1111461,杰里米·卡根,7.9
1107496,马尔库斯·英博登,7.9
1102739,今井正,7.9
1095092,卡尔•格吕内,7.9
1316876,夏秉钧,7.9
1343206,阿里•拉菲,7.9
1353442,马绍惠,7.9
1317347,格伦·费卡拉,7.9
1317350,约翰·里夸,7.9
1317428,姜秀琼,7.9
1317792,万鹏,7.9
1054472,弗兰克·洛伊德,7.9
1051367,查尔斯·马东,7.9
1318943,孙羽,7.9
1051041,鲍里斯·赫列勃尼科夫,7.9
1050900,斯迪克·巴尔马克,7.9
1023083,休·威尔逊,7.9
1321095,樱井弘明,7.9
1047973,弗兰克·德拉邦特,7.9
1076354,塔伊加·维迪提,7.9
1291902,玛兹嫣·玛克玛尔巴夫,7.9
1005070,尼克·布鲁姆菲尔德,7.9
1012705,奥德里奇·利普斯基,7.9
1378091,长久允,7.9
1005519,威尔弗雷德·杰克逊,7.9
1008059,锦织良成,7.9
1011763,梅柯兰多·普拉多,7.9
1009744,芭芭拉·洛登,7.9
1005338,何塞·路易斯·奎尔达,7.9
1013808,杰梅奈·克莱门特,7.9
1000276,柯蒂斯·汉森,7.9
1009386,胡安·何塞·坎帕内利亚,7.9
1370375,桑原智,7.9
1369085,卡拉·西蒙·皮坡,7.9
1010132,罗伯特·埃利斯·米勒,7.9
1364689,杜煜峰,7.9
1377857,林洪桐,7.9
1002761,彼得·乌斯蒂诺夫,7.9
1000304,马丁·麦克唐纳,7.9
1008076,林太郎,7.9
1009990,艾利·舒哈基,7.9
1373100,瑠东东一郎,7.9
1005395,布雷泰格内·温达斯特,7.9
1010945,威廉·海尔,7.9
1402653,克里坎克雷·瓦奇拉塔蓬,7.9
1387151,唐·麦金农,7.9
1014057,马特·罗斯,7.9
1383681,萨基特·乔杜里,7.9
1013980,布莱恩·海尔格兰德,7.9
1009621,沃尔特·默奇,7.9
1399010,王小慧,7.9
1001070,李·H. 卡金,7.9
1016867,道格拉斯·希考克斯,7.9
1387397,基兰·饶,7.9
1380924,包起成,7.9
1009218,纳西尔·侯赛因,7.9
1005341,莎米拉·玛克玛尔巴夫,7.8999999999999995
1048300,埃托尔·斯科拉,7.8999999999999995
1049601,理查德·阿滕伯勒,7.8999999999999995
1019953,约翰·S·罗伯逊,7.8999999999999995
1048350,比尔·普莱姆顿,7.8999999999999995
1045186,弗雷德·金尼曼,7.8999999999999995
1054510,阿巴斯·基亚罗斯塔米,7.8999999999999995
1045304,朱里安·杰拉德,7.8999999999999995
1275336,法伊特·赫尔默,7.8999999999999995
1051245,安藤真裕,7.8999999999999995
1041259,霍尔·哈特利,7.8999999999999995
1054440,史蒂文·斯皮尔伯格,7.899999999999999
1315546,河野圭太,7.8875
1009719,查尔斯·斯特里奇,7.883333333333333
1009217,金·维多,7.883333333333333
1048021,萨姆·门德斯,7.88
1002783,大卫·里恩,7.877777777777778
1333491,土方政人,7.877777777777778
1028503,汉密尔顿·卢斯科,7.875
1047882,马里奥·莫尼切利,7.875
1041261,拉尔夫·巴克希,7.875
1005060,伊斯特凡·萨博,7.875
1275982,卡洛斯·索林,7.866666666666667
1287808,桑迪·约翰逊,7.866666666666667
1049688,马克·韦布,7.8500000000000005
1006769,山崎和男,7.8500000000000005
1009659,让·科克托,7.8500000000000005
1016926,阿尔贝托·内格林,7.8500000000000005
1296741,佐藤龙雄,7.8500000000000005
1005131,詹姆斯·布里奇斯,7.8500000000000005
1320956,赵重光,7.85
1321020,高松信司,7.85
1019244,胡安·安东尼奥·巴尔登,7.85
1029006,菲利普·李·古伊,7.85
1276666,维德胡·维诺德·乔普拉,7.85
1050868,热拉尔·科尔比奥,7.85
1045324,米夏埃尔·赫尔比希,7.85
1045954,尼古拉·瓦尼埃,7.85
1033162,菲尔德·库克,7.85
1044211,森崎东,7.85
1012683,雅克·费代尔,7.85
1280119,妮琪·卡罗,7.85
1336349,福泽克雄,7.85
1048520,达尼埃尔·于伊耶,7.85
1048409,热拉尔·乌里,7.85
1010707,维托里奥·德西卡,7.846153846153846
1320369,西浦正记,7.840000000000001
1009626,贾法·帕纳西,7.840000000000001
1027374,雅克·塔蒂,7.840000000000001
1168676,吴天明,7.840000000000001
1282641,齐德·多尔里,7.833333333333333
1338597,阿莉切·罗尔瓦赫尔,7.833333333333333
1005824,朱塞佩·德·桑蒂斯,7.833333333333333
1023111,马塞尔·卡尔内,7.833333333333333
1320440,松田秀知,7.833333333333333
1306094,颂裕·素玛戈南,7.833333333333333
1355232,黄一鹤,7.833333333333333
1055714,约翰·马登,7.828571428571428
1105862,伊丹十三,7.825
1005391,吉安尼·阿梅利奥,7.825
1019230,波·维德伯格,7.825
1054507,乔治·卢卡斯,7.82
1032122,温子仁,7.8199999999999985
1054385,比利·怀德,7.816666666666666
1002873,W.S.范戴克,7.816666666666666
1054526,英格玛·伯格曼,7.808333333333334
1321165,王柏荣,7.800000000000001
1009915,埃里克·普派,7.800000000000001
1036917,特瑞·乔治,7.800000000000001
1009821,卡雷尔·赖兹,7.800000000000001
1036539,南希·迈耶斯,7.800000000000001
1274385,罗泓轸,7.800000000000001
1048228,罗伯托·罗西里尼,7.800000000000001
1321674,金亨俊,7.8
1020443,Michael Hegner,7.8
1038172,皮耶·寇拉尼克,7.8
1015082,施蒂芬·费德马克,7.8
1032820,裘德·泰勒,7.8
1048455,马塞尔·莱尔比埃,7.8
1385725,东伸儿,7.8
1350702,方润南,7.8
1005191,扬·斯维拉克,7.8
1412673,平牧大辅,7.8
1283934,阿里·福尔曼,7.8
1023924,谢飞,7.8
1354222,戈兰·拉多万诺维奇,7.8
1286875,哈里·胡克,7.8
1049939,弗兰克·马歇尔,7.8
1036727,小津安二郎,7.8
1307250,米开朗基罗·弗兰马汀诺,7.8
1314368,秋田谷典昭,7.8
1001640,土井裕泰,7.8
1283223,热罗姆·恩里科,7.8
1040818,莎拉·哈丁,7.8
1382147,黄炜,7.8
1317806,西河克己,7.8
1321072,矢野雄一郎,7.8
1328753,吉米·海沃德,7.8
1313831,阿兰·嘎诺尔,7.8
1314052,小岛正幸,7.8
1000506,安诺斯·托马斯·延森,7.8
1385855,金承仁,7.8
1275151,麦浚龙,7.8
1377922,田中洋之,7.8
1329760,冼群,7.8
1350502,莎拉·皮亚·安德森,7.8
1048760,罗伯特·莱纳特,7.8
1008461,Tony Aboyantz,7.8
1037375,阿尔弗雷德·L·韦尔克,7.8
1286985,拜伦·霍华德,7.8
1293954,迪恩·帕里索,7.8
1033599,德尼·德拉帕特利埃,7.8
1246016,荒木哲郎,7.8
1304875,潘尼·帕纳尤托普鲁,7.8
1051432,基里尔·谢列布连尼科夫,7.8
1305292,朱利安·罗贝侬,7.8
1054521,蒂姆·罗宾斯,7.8
1037816,康拉德·卢克斯,7.8
1036619,丽芙·乌曼,7.8
1330106,阿尔约娜·赛门诺娃,7.8
1296005,达雷尔·鲁尼,7.8
1008312,塞吉·科波尔,7.8
1304485,西恩·埃利斯,7.8
1033120,韦科·欧恩普,7.8
1014703,尤占·帕尔西,7.8
1025358,弗朗西斯·韦贝尔,7.8
1022631,麦当娜,7.8
1392523,房秀吟,7.8
1328562,迈克尔·诺尔,7.8
1033306,埃德温·L·马林,7.8
1364095,李贤珠,7.8
1155660,大卫·斯坦伯格,7.8
1284641,西斯科·盖伊,7.8
1002846,塞尔玖· 尼古拉耶斯库,7.8
1023859,弗雷德里克·密特朗,7.8
1001033,塔蒂亚·罗森娜尔,7.8
1322646,林杉,7.8
1381089,阿利雷扎·哈塔米,7.8
1308253,阿提克·拉希米,7.8
1310608,德斯汀·克里顿,7.8
1050155,亚当·布鲁克斯,7.8
1280317,彼得·卡坦纽,7.8
1274329,努里·比格·锡兰,7.8
1308428,迈克尔·拉巴什,7.8
1280047,内伊·卡兰费,7.8
1324192,艾伦·巴隆  ,7.8
1324821,让-卢普·费利乔利,7.8
1189323,让-丹尼尔·卡迪诺,7.8
1000838,彼特·克林逊,7.8
1282355,吉安尼·迪·格雷格里奥,7.8
1044733,艾米利奥·艾斯特维兹,7.8
1312523,廖庆松,7.8
1041787,戴宝拉·卡姆普梅尔,7.8
1335065,格伦·戈登·卡隆,7.8
1041377,吉诺特·兹瓦克,7.8
1324611,赵心水,7.8
1018726,苏拉杰·R·巴贾特亚,7.8
1041770,嘉瑞斯·贾里维克,7.8
1050691,杰瑞·扎克斯,7.8
1041672,杰西卡·沙泽尔,7.8
1165973,俞贤穆,7.8
1398032,肥冢正史,7.8
1299347,富樫森,7.8
1002919,沃纳·施罗德,7.8
1315498,埃里克·达尼尔,7.8
1014115,阿方索·阿雷奥,7.8
1300710,理查德·温克,7.8
1001043,让·爱普斯坦,7.8
1042285,蒂姆威伦,7.8
1280464,张吉秀,7.8
1008101,安德鲁·马顿,7.8
1058498,史蒂芬·安汀,7.8
1040878,琪拉·穆拉托娃,7.8
1334092,佩德罗·里韦罗,7.8
1334093,阿尔韦托·巴斯克斯,7.8
1321980,乌青,7.8
1032526,布鲁斯·乔尔·鲁宾,7.8
1040851,伊希尔·勒·贝斯柯,7.8
1316619,陈安琪,7.8
1042339,昆汀·劳伦斯,7.8
1019327,亨利·莱文,7.8
1341364,Aleksandr Smirnov,7.8
1016996,丰田四郎,7.8
1028623,安杰伊·蒙克,7.8
1323685,塞巴斯蒂安·格罗布勒,7.8
1025418,成濑巳喜男,7.790625
1019676,熊井启,7.785714285714286
1003156,王童,7.780000000000001
1032692,克洛德·索泰,7.779999999999999
1164069,矢口史靖,7.779999999999999
1274342,荻上直子,7.779999999999999
1004746,汤姆·麦卡锡,7.779999999999999
1005417,吉田喜重,7.779999999999999
1028029,刘易斯·迈尔斯通,7.775
1036741,乔治·罗伊·希尔,7.7749999999999995
1029930,网野哲朗,7.771428571428571
1018682,卡罗莉内·林克,7.766666666666667
1313316,吴祖光,7.766666666666667
1032324,迈克尔·莱德福,7.766666666666667
1027985,莱奥·麦卡雷,7.766666666666667
1022410,羽原信义,7.7625
1041272,克洛德·勒卢什,7.760000000000001
1041401,莱奥·卡拉克斯,7.76
1054404,丹尼·博伊尔,7.76
1048288,马克斯·奥菲尔斯,7.757142857142858
1135805,克里斯蒂安·蒙吉,7.75
1041624,保罗·塔维亚尼,7.75
1311506,R·巴尔基,7.75
1004335,沈浮,7.75
1047996,西尔维斯特·史泰龙,7.75
1287184,尼克·赫伦,7.75
1010166,保罗·莱尼,7.75
1336706,布莱恩·威尔许,7.75
1316375,冲田修一,7.75
1041492,阿兰·克拉克,7.75
1320955,王坪,7.75
1033675,板野一郎,7.75
1367879,邓逸民,7.75
1305522,马克·费杜斯,7.75
1032048,保罗·哈吉斯,7.75
1014110,贝尼特·米勒,7.75
1040843,鲁伯特·瓦耶特,7.75
1047989,汤姆·提克威,7.75
1040777,朱利安·施纳贝尔,7.75
1002914,艾伦·德万,7.75
1041201,彼得·穆兰,7.75
1343408,太田雅彦,7.75
1314206,胡兆洪,7.75
1008095,约阿·凯撒·蒙泰罗,7.75
1009455,鲍勃·福斯,7.75
1050846,维托里奥·塔维亚尼,7.75
1040591,查理·考夫曼,7.75
1051730,吉村公三郎,7.75
1023176,阿莱克·凯西西恩,7.75
1054944,科斯塔-加夫拉斯,7.75
1367877,沙洁,7.75
1041781,查尔斯·沃尔特斯,7.75
1093843,侯孝贤,7.75
1009643,亚历杭德罗·戈麦斯·蒙特维尔德,7.75
1011650,方育平,7.75
1037397,木下惠介,7.746153846153846
1012564,布莱恩·福布斯,7.74
1019300,埃德沃德·莫利纳罗,7.74
1028127,菲利普·里奥雷,7.739999999999999
1032095,路易斯·布努埃尔,7.7375
1351631,米谷良知,7.733333333333334
1036233,瓦莱瑞奥·苏里尼,7.733333333333333
1332211,鲁本·奥斯特伦德,7.733333333333333
1000362,西尾大介,7.733333333333333
1305723,陈俊彦,7.733333333333333
1062919,奉俊昊,7.733333333333333
1040789,泰德·戴米,7.733333333333333
1005589,大卫·休·琼斯,7.733333333333333
1050382,维克多·斯约斯特洛姆,7.733333333333333
1316874,虞哲光,7.733333333333333
1019803,费利普·弥勒,7.733333333333333
1040797,卢基诺·维斯康蒂,7.725
1048273,沟口健二,7.725
1027460,斯坦利·克雷默,7.720000000000001
1050213,今村昌平,7.720000000000001
1006690,川岛雄三,7.720000000000001
1031987,戈尔·维宾斯基,7.720000000000001
1028033,茂文·勒鲁瓦,7.714285714285714
1048247,萨蒂亚吉特·雷伊,7.709090909090909
1022002,米开朗基罗·安东尼奥尼,7.707692307692308
1334316,贝阿特丽丝·桑切斯,7.7
1300394,王小棣,7.7
1282765,迈克尔·度德威特,7.7
1334415,阿尔瓦罗·布雷克纳,7.7
1314381,前田真宏,7.7
1376859,叶明,7.7
1337043,郭林,7.7
1300648,格伦·维斯,7.7
1332955,彭家煌,7.7
1332954,彭臣,7.7
1318580,胡小峰,7.7
1049784,迈克尔·帕特里克·金,7.7
1012737,克里斯托弗·莫拉汉,7.7
1384285,元泰渊,7.7
1051086,克里斯蒂安·曲贝特,7.7
1004800,Vivian Schilling,7.7
1399194,白雪,7.7
1371903,塞巴斯蒂安·劳德巴克,7.7
1004878,路易斯·菲拉德,7.7
1395399,蒂亚戈·阿拉基利安,7.7
1319165,拉尔沙·康达基,7.7
1024083,阿列克赛·西多洛夫,7.7
1367471,中智仁,7.7
1330832,安东尼·斯塔基,7.7
1341377,阿久根知昭,7.7
1300693,林文肖,7.7
1330830,格雷厄姆·安纳布尔,7.7
1283254,热哈·埃尔坦,7.7
1342559,韩东旭,7.7
1054326,詹姆斯·W. 霍恩,7.7
1332744,郑朱莉,7.7
1005118,克里斯托弗·汉普顿,7.7
1314426,志水淳儿,7.7
1026610,帕维尔·帕克霍恩科,7.7
1345246,尼拉杰·加万,7.7
1028333,丹尼斯·维伦纽瓦,7.7
1032123,托德·菲尔德,7.7
1320121,竹园元 ,7.7
1284375,迈克·加布里尔,7.7
1339761,安畔锡,7.7
1033352,罗伯特·昆宁,7.7
1304462,达维德·厄洛芬,7.7
1331787,娜娜·雅夫蒂米舒维莉,7.7
1404484,卢泓,7.7
1299582,斯拉瓦·祖克曼,7.7
1158861,泷田洋二郎,7.7
1402729,伊拉姆·哈克,7.7
1033651,维克多·图尔贾斯基,7.7
1284669,威尔·盖格,7.7
1150763,迈克尔·史蒂文斯,7.7
1320824,非行,7.7
1050788,格奥尔基·达涅利亚,7.7
1318608,竹内敦志,7.7
1280026,曹禺,7.7
1050857,肯·麦克姆伦,7.7
1029934,日高政光,7.7
1014284,陈英雄,7.7
1314696,工藤进,7.7
1049500,斯蒂芬·弗雷,7.7
1000746,斯蒂芬·贝尔伯,7.7
1331113,金丙书,7.7
1005116,布鲁斯·提姆,7.7
1281021,奈吉·柯尔,7.7
1279711,乔夫·波顿,7.7
1367315,苏诚寿,7.7
1343383,姜孝镇,7.7
1012694,莫里兹·斯蒂勒,7.7
1053561,米洛斯·福尔曼,7.7
1399952,凯思琳·赫博恩,7.7
1014424,乌斯曼·塞姆班,7.7
1185234,拉凯什·奥姆普拉卡西·梅赫拉,7.7
1277959,克里斯托夫·巴拉蒂,7.7
1286677,拉吉库马尔·希拉尼,7.7
1280595,Robert Chenault,7.7
1005264,菲利浦·克洛代尔,7.7
1274626,陈建斌,7.7
1379532,阿德瓦·香登,7.7
1002891,拉乔斯·科泰,7.7
1356539,凯文·唐林,7.7
1125879,乔纳森·米勒,7.7
1382432,细田直人,7.7
1126496,尼诺·奥克斯利亚,7.7
1308539,西蒙·菲茨莫里斯,7.7
1005319,陆川,7.7
1037526,弗雷德·威尔科克斯,7.7
1294941,普利亚当沙,7.7
1306440,亚当·派瑟帕恩,7.7
1054508,比尔·默瑞,7.7
1382988,克利姆·希片科,7.7
1041485,克里斯·努安,7.7
1018571,路易斯·加西亚·贝尔兰加,7.7
1386603,潘文展,7.7
1022994,劳拉·莫兰特,7.7
1379749,舒子,7.7
1351274,多田俊介,7.7
1386602,傅杰,7.7
1037318,吉姆·弗尔,7.7
1018550,克莱德·杰洛尼米,7.7
1351185,马克·拉索,7.7
1309311,阿列克谢·费多尔琴科,7.7
1361074,迈克尔·泽姆巴利斯特,7.7
1328057,片山一良,7.7
1379934,严宥娜,7.7
1045292,塔玛拉·詹金斯,7.7
1362641,张恒俊,7.7
1019626,阿尔夫·斯约堡,7.7
1381765,汉萨·梅塔,7.7
1288985,韦恩·克雷默,7.7
1274949,庄宇新,7.7
1326133,宇田钢之助,7.7
1057125,阿历克塞·巴拉巴诺夫,7.7
1387678,崔成贤,7.7
1002889,尤马兹·古尼,7.7
1415626,徐磊,7.7
1010691,威廉·惠勒,7.7
1038345,井筒和幸,7.7
1294399,小丹尼尔·皮特里,7.7
1003908,孙瑜,7.7
1353885,埃斯本·托夫特·雅克伯森,7.7
1321694,希尔维·埃斯蒂巴尔,7.7
1289452,里卡多·拉雷,7.7
1327246,马修·德拉波特,7.7
1006068,帕尔·费耶什,7.7
1045345,艾伦·亚克许,7.7
1275064,陶秦,7.7
1324984,蒂姆·米勒,7.7
1114652,李晚熙,7.7
1021780,白沉,7.7
1316253,西谷弘,7.7
1361073,杰夫·泽姆巴利斯特,7.7
1037370,吉利·巴塔,7.7
1042172,出崎统,7.7
1023219,伊藤·福克斯,7.7
1291597,汤姆·麦格拉思,7.7
1316585,邓勇星,7.7
1054420,罗曼·波兰斯基,7.7
1002754,特伦斯·希尔,7.7
1041922,法乌斯托·布里齐,7.7
1017711,夏尔·百代,7.7
1383405,大卫·海克尔,7.7
1046374,维塔利·梅利尼科夫,7.7
1042293,北久保弘之,7.7
1018224,卡伦·乔哈尔,7.7
1380589,李元泰,7.7
1310118,梁英姬,7.7
1321294,霍华德·富兰克林,7.7
1016838,稻垣浩,7.7
1350713,乔元正,7.7
1323059,E·马克斯·弗莱,7.7
1014606,卡里姆·埃诺兹,7.7
1016817,让-马里·斯特劳布,7.7
1365037,侯达·本亚闵纳,7.7
1329305,竹下昌男,7.7
1315758,里兹·弗德兰德,7.7
1042453,马里奥·赞皮,7.7
1245770,克里斯·凯利,7.7
1360484,德米特里·基谢廖夫,7.7
1010027,何塞·乔凡尼,7.7
1082830,比尔·福塞斯,7.7
1292647,艾伦·莫伊尔,7.7
1023716,山姆·泰勒,7.7
1042550,艾玛努艾尔·芬奇,7.7
1037297,达里乌什·梅赫尔朱伊,7.7
1037294,让·厄斯塔什,7.7
1348870,三村晴彦,7.7
1016889,让·德拉努瓦,7.7
1291354,朱丽叶·梅,7.7
1279193,艾什·布兰农,7.699999999999999
1042761,柳町光男,7.699999999999999
1327479,阿什利·皮尔斯,7.699999999999999
1313689,保罗·金,7.699999999999999
1023090,何塞·帕迪里亚,7.699999999999999
1307893,柳彰河,7.699999999999999
1015348,长谷川和彦,7.699999999999999
1032742,兰达·海恩斯,7.699999999999999
1045515,弗兰克·罗达姆,7.699999999999999
1018700,佐尔坦·科达,7.699999999999999
1010901,罗伯特·塔尔海姆,7.699999999999999
1324493,松太加,7.699999999999999
1380563,伊志岭一,7.699999999999999
1054852,弗朗索瓦·特吕弗,7.6923076923076925
1313702,植田泰史,7.691666666666666
1032108,迈克·李,7.688888888888889
1053619,皮埃尔·保罗·帕索里尼,7.688888888888889
1330199,查理·帕尔默,7.683333333333334
1274300,陈可辛,7.683333333333334
1014143,F·W·茂瑙,7.683333333333334
1050171,托尼·加列夫,7.683333333333333
1015720,井坂聪,7.675
1010627,西德尼·吕美特,7.673333333333333
1037155,玛琳·格里斯,7.666666666666667
1032645,杰克·克莱顿,7.666666666666667
1007517,郑正秋,7.666666666666667
1314397,叶甫盖尼·鲍艾尔,7.666666666666667
1002845,马克·雷戴尔,7.666666666666667
1005452,列昂尼德·盖代,7.666666666666667
